event_id,timestamp,user_id,username,department,event_type,auth_method,source_ip,hostname,device_id,session_id,mfa_passed,failure_reason,risk_score,geo_location,timestamp_clean,user_id_clean,username_clean,department_clean,event_type_clean,event_category,is_failed_login,is_mfa_failed,auth_method_clean,source_ip_clean,is_source_ip_valid,is_source_ip_tampered,hostname_clean,device_id_clean,session_id_clean,mfa_passed_clean,failure_reason_clean,risk_score_clean,geo_location_clean
IAM00011146,2026/08/19,12953,qadim.saxena42,Marketing,LOGON_SUCCESS,PASSWORD,10.182.74.0,WS-12953,DEV95279,SID739805,Y,NA,14/100,DL,2026-08-19 00:00:00,EMP12953,qadim.saxena42,Marketing,LOGIN_SUCCESS,login_success,False,False,PASSWORD,10.182.74.0,True,False,WS-12953,DEV-95279,SID739805,True,NA,14.0,DL
IAM00003830,2026/08/19,EMP12080,OJAS.BALA91,,SSO_SUCCESS,PASSWORD,165.156.158.158,,DEV41037,SID-593660,yes,,58,,2026-08-19 00:00:00,EMP12080,ojas.bala91,Unknown,SSO_SUCCESS,other,False,False,PASSWORD,165.156.158.158,True,False,,DEV-41037,SID-593660,True,,58.0,
IAM00015093,2026-08-30 00:57:27,emp11011,ADYA.DIVAN78,R&D,AUTH_FAILED,otp,162.92.168.,LPT-11011.corp.local,DEV19108,SID-875214,0,timeout,99,Punjab,2026-08-30 00:57:27,EMP11011,adya.divan78,R&D,LOGIN_FAILED,login_failed,True,False,OTP,162.92.168.,False,True,LPT-11011,DEV-19108,SID-875214,False,timeout,99.0,Punjab
IAM00010629,2026/08/07,EMP11745,yuvraj.mani31,,Login Success,Certificate,161.140.221.118,lpt-11745,DEV81036,,Y,NA,,,2026-08-07 00:00:00,EMP11745,yuvraj.mani31,Unknown,LOGIN_SUCCESS,login_success,False,False,CERTIFICATE,161.140.221.118,True,False,LPT-11745,DEV-81036,UNKNOWN_SESSION,True,NA,0.0,Unknown
IAM00006883,08-06-2026 11:08:21 AM,EMP10031,jyoti.rau6,Procurement,SSO_SUCCESS,Certificate,192.168.69.78,VDR-10031,,,True,,50,ind,2026-06-08 11:08:21,EMP10031,jyoti.rau6,Procurement,SSO_SUCCESS,other,False,False,CERTIFICATE,192.168.69.78,True,False,VDR-10031,,UNKNOWN_SESSION,True,None,50.0,ind
IAM00011376,2026/08/08,emp10911,unnati.krishnan27,Operations,MFA_ENROLLMENT,biometric,115.176.10.10,WS-10911.corp.local,DEV67870,,1,,-5,DL,2026-08-08 00:00:00,EMP10911,unnati.krishnan27,Operations,MFA_ENROLLMENT,other,False,False,BIOMETRIC,115.176.10.10,True,False,WS-10911,DEV-67870,UNKNOWN_SESSION,True,,0.0,DL
IAM00000025,1788487770,EMP12567,sara_borah1,Information Technology,Successful Login,otp,10-124.96,VDR-12567,DEV78025,SID246061,yes,NA,125,remote,2026-09-04 02:09:30,EMP12567,sara_borah1,Engineering,SUCCESSFUL_LOGIN,other,False,False,OTP,10.124.96,False,True,VDR-12567,DEV-78025,SID246061,True,NA,100.0,remote
IAM00001767,09/09/2026 13:35,EMP 10153,arunima.lanka10,Ops,Login Success,sso,198.229.105.,VDR-10153,DEV63008,SID607618,True,,66,Punjab,2026-09-09 13:35:00,EMP10153,arunima.lanka10,Operations,LOGIN_SUCCESS,login_success,False,False,SSO,198.229.105.,False,True,VDR-10153,DEV-63008,SID607618,True,,66.0,Punjab
IAM00002704,2026-09-06 23:00:14,EMP11003,,Legal,MFA_FAILED,PASSWORD,121.162.252.,vdr-11003,DEV37508,,False,,,,2026-09-06 23:00:14,EMP11003,,Legal,MFA_FAILED,mfa_failed,True,True,PASSWORD,121.162.252.,False,True,VDR-11003,DEV-37508,UNKNOWN_SESSION,False,,0.0,
IAM00010470,2026/08/04,EMP10643,abeer.lad5,Support,LOGIN_SUCCESS,Certificate,172.16.164.234,WS-10643.corp.local,DEV15559,SID311312,True,,20,ind,2026-08-04 00:00:00,EMP10643,abeer.lad5,Support,LOGIN_SUCCESS,login_success,False,False,CERTIFICATE,172.16.164.234,True,False,WS-10643,DEV-15559,SID311312,True,,20.0,ind
IAM00008183,16/08/2026,EMP-11077,veer.sekhon76,Sales,PASSWORD_RESET,mfa,UNKNOWN,WS-11077,DEV26700,,False,,76,,2026-08-16 00:00:00,EMP11077,veer.sekhon76,Sales,PASSWORD_CHANGE,account_action,False,False,MFA,0.0.0.0,False,True,WS-11077,DEV-26700,UNKNOWN_SESSION,False,None,76.0,
IAM00010746,16/08/2026,emp10471,ekaraj.sharaf36,Legal Dept,failed logon,MFA,,WS-10471,DEV27481,,True,OTP expired,-9,UNKNOWN,2026-08-16 00:00:00,EMP10471,ekaraj.sharaf36,Legal,FAILED_LOGON,other,False,False,MFA,0.0.0.0,False,True,WS-10471,DEV-27481,UNKNOWN_SESSION,True,OTP expired,0.0,UNKNOWN
IAM00002910,2026-08-30 16:06:35,EMP12577,kala.rai4,,invalid_credentials,MFA,85-126.190.218,VDR-12577,DEV89588,SID951689,False,NA,97,PB,2026-08-30 16:06:35,EMP12577,kala.rai4,Unknown,LOGIN_FAILED,login_failed,True,False,MFA,85.126.190.218,True,False,VDR-12577,DEV-89588,SID951689,False,NA,97.0,PB
IAM00016302,2026/09/03,EMP11360,osha_dutta17,,ACCOUNT_LOCK,certificate,10.60.4,WS-11360,DEV56447,,Y,,HIGH,UNKNOWN,2026-09-03 00:00:00,EMP11360,osha_dutta17,Unknown,ACCOUNT_STATUS_CHANGE,account_action,False,False,CERTIFICATE,10.60.4,False,True,WS-11360,DEV-56447,UNKNOWN_SESSION,True,,75.0,UNKNOWN
IAM00008682,2026-08-01T01:28:31,EMP-12111,chatresh.krish60,,Login Success,PASSWORD,172.16.198.223,lpt-12111,DEV47712,SID554904,True,,206,,2026-08-01 01:28:31,EMP12111,chatresh.krish60,Unknown,LOGIN_SUCCESS,login_success,False,False,PASSWORD,172.16.198.223,True,False,LPT-12111,DEV-47712,SID554904,True,None,100.0,Unknown
IAM00003125,,EMP11591,dalaja.tak30,OPERATIONS,AUTH_SUCCESS,otp,10.167.86,VDR-11591.corp.local,DEV21853,SID719320,False,,30,Punjab,,EMP11591,dalaja.tak30,Operations,LOGIN_SUCCESS,login_success,False,False,OTP,10.167.86,False,True,VDR-11591,DEV-21853,SID719320,False,,30.0,Punjab
IAM00001798,02-Aug-2026 11:24:53,EMP12083,mohini.minhas94,,failed logon,biometric,121.49.227.18,lpt-12083,DEV94267,,False,wrong_password,43,India,2026-08-02 11:24:53,EMP12083,mohini.minhas94,Unknown,FAILED_LOGON,other,False,False,BIOMETRIC,121.49.227.18,True,False,LPT-12083,DEV-94267,UNKNOWN_SESSION,False,wrong_password,43.0,India
IAM00010366,2026/08/31,emp_10745,lopa.bali80,Ops Team,SSO_SUCCESS,Certificate,192.168.200.46,LPT-10745,DEV70845,SID938073,1,,88,remote,2026-08-31 00:00:00,EMP10745,lopa.bali80,Operations,SSO_SUCCESS,other,False,False,CERTIFICATE,192.168.200.46,True,False,LPT-10745,DEV-70845,SID938073,True,,88.0,remote
IAM00008721,,EMP10014,ridhi.saini2,People Team,success_login,otp,127.195.52.99,ws-10014,DEV94012,,True,,38,remote,,EMP10014,ridhi.saini2,People Team,SUCCESS_LOGIN,other,False,False,OTP,127.195.52.99,True,False,WS-10014,DEV-94012,UNKNOWN_SESSION,True,,38.0,remote
IAM00019486,2026-08-06T03:47:50,EMP 10390,girish_balakrishnan22,,FAILED_LOGIN,Certificate,39.51.17.158,,DEV44761,SID860158,True,NA,89,Delhi,2026-08-06 03:47:50,EMP10390,girish_balakrishnan22,Unknown,FAILED_LOGIN,other,False,False,CERTIFICATE,39.51.17.158,True,False,,DEV-44761,SID860158,True,NA,89.0,Delhi
IAM00000133,05/08/2026,EMP10337,lucky.balakrishnan2,,success_login,biometric,10.214.1,,,SID901130,True,,18,DL,2026-08-05 00:00:00,EMP10337,lucky.balakrishnan2,Unknown,SUCCESS_LOGIN,other,False,False,BIOMETRIC,10.214.1,False,True,,,SID901130,True,None,18.0,DL
IAM00003878,27/08/2026 22:45,EMP10016,jacob.ranganathan48,FINANCE,success_login,BIOMETRIC,172.16.240.105,VDR-10016,DEV10074,SID744853,True,NA,72,,2026-08-27 22:45:00,EMP10016,jacob.ranganathan48,Finance,SUCCESS_LOGIN,other,False,False,BIOMETRIC,172.16.240.105,True,False,VDR-10016,DEV-10074,SID744853,True,NA,72.0,
IAM00004097,2026-08-03T08:11:57,10419,upkaar.dave34,Human Resources,LOGIN_FAILED,certificate,160.148.49.228,WS-10419,DEV16507,SID926115,False,WRONG PASSWORD,61/100,UNKNOWN,2026-08-03 08:11:57,EMP10419,upkaar.dave34,Human Resources,LOGIN_FAILED,login_failed,True,False,CERTIFICATE,160.148.49.228,True,False,WS-10419,DEV-16507,SID926115,False,WRONG PASSWORD,61.0,UNKNOWN
IAM00018893,,EMP12713,hritik.shukla36,Compliance,SSO_SUCCESS,sso,999.999.999.999,WS-12713,DEV54588,SID184253,False,NA,40,,,EMP12713,hritik.shukla36,Compliance,SSO_SUCCESS,other,False,False,SSO,999.999.999.999,False,True,WS-12713,DEV-54588,SID184253,False,NA,40.0,
IAM00007159,08-24-2026 10:28:42 AM,EMP10194,ayush.dua87,RD,LOGIN_SUCCESS,mfa,192.168.138.244,LPT-10194,DEV40932,SID439588,True,,38,India,2026-08-24 10:28:42,EMP10194,ayush.dua87,Rd,LOGIN_SUCCESS,login_success,False,False,MFA,192.168.138.244,True,False,LPT-10194,DEV-40932,SID439588,True,None,38.0,India
IAM00010871,,EMP 11578,henry.sami6,,success_login,sso,192.168.160.80,VDR_11578,DEV71148,SID688016,Y,,96,IN,,EMP11578,henry.sami6,Unknown,SUCCESS_LOGIN,other,False,False,SSO,192.168.160.80,True,False,VDR-11578,DEV-71148,SID688016,True,,96.0,IN
IAM00013374,2026-08-09T00:08:31,EMP11729,anvi.biswas59,sales dept,PRIVILEGE_ESCALATION_REQUEST,OTP,192.168.129.114,VDR-11729,DEV99368,,True,,82,UNKNOWN,2026-08-09 00:08:31,EMP11729,anvi.biswas59,Sales,PRIVILEGE_CHANGE,account_action,False,False,OTP,192.168.129.114,True,False,VDR-11729,DEV-99368,UNKNOWN_SESSION,True,None,82.0,UNKNOWN
IAM00005630,27-Aug-2026 19:21:05,EMP10283,eshana.sahni88,marketing dept,Successful Login,mfa,121.29.13.60,VDR-10283,NA,,True,,17,Maharashtra,2026-08-27 19:21:05,EMP10283,eshana.sahni88,Marketing,SUCCESSFUL_LOGIN,other,False,False,MFA,121.29.13.60,True,False,VDR-10283,,UNKNOWN_SESSION,True,,17.0,Maharashtra
IAM00000889,,11299,ojasvi.vohra60,LEGAL,LOGIN_SUCCESS,BIOMETRIC,172-16.242.38,LPT-11299,DEV47148,SID329018,True,,6,IN,,EMP11299,ojasvi.vohra60,Legal,LOGIN_SUCCESS,login_success,False,False,BIOMETRIC,172.16.242.38,True,False,LPT-11299,DEV-47148,SID329018,True,,6.0,IN
IAM00016686,09-03-2026 06:57:47 PM,EMP 10182,gagan.edwin92,Fin,Successful Login,PASSWORD,10.102.234,LPT-10182,,,True,,43,India,2026-03-09 18:57:47,EMP10182,gagan.edwin92,Finance,SUCCESSFUL_LOGIN,other,False,False,PASSWORD,10.102.234,False,True,LPT-10182,,UNKNOWN_SESSION,True,,43.0,India
IAM00005132,1785608504,EMP10267,  rohan.swaminathan95  ,,LOGIN_SUCCESS,password,195.83.249.152.0,VDR-10267,DEV89220,SID744497,True,,219,,2026-08-01 18:21:44,EMP10267,rohan.swaminathan95,Unknown,LOGIN_SUCCESS,login_success,False,False,PASSWORD,195.83.249.152.0,False,True,VDR-10267,DEV-89220,SID744497,True,None,100.0,
IAM00000426,,EMP10044,  gopal.lala36  ,People Team,LOGIN_SUCCESS,password,172.16.179.99,VDR-10044,NA,SID549450,False,,88,remote,,EMP10044,gopal.lala36,People Team,LOGIN_SUCCESS,login_success,False,False,PASSWORD,172.16.179.99,True,False,VDR-10044,,SID549450,False,,88.0,remote
IAM00001730,2026/08/01,EMP12205,avni.sani5,information tech,success_login,SSO,192.168.152.193,LPT-12205,DEV69905,SID375886,True,,46,Maharashtra,2026-08-01 00:00:00,EMP12205,avni.sani5,Engineering,SUCCESS_LOGIN,other,False,False,SSO,192.168.152.193,True,False,LPT-12205,DEV-69905,SID375886,True,,46.0,Maharashtra
IAM00007570,2026-08-19 19:05:08,EMP-10394,kiaan_suri21,,Login Success,Certificate,192.168.196.58,WS-10394,DEV87860,SID942342,True,NA,75/100,,2026-08-19 19:05:08,EMP10394,kiaan_suri21,Unknown,LOGIN_SUCCESS,login_success,False,False,CERTIFICATE,192.168.196.58,True,False,WS-10394,DEV-87860,SID942342,True,NA,75.0,
IAM00012058,08-30-2026 10:26:09 AM,EMP12738,devika.bhargava75,PURCH,ACCOUNT_UNLOCK,biometric,192-168.1.68,vdr-12738,DEV90702,,False,,High,PB,2026-08-30 10:26:09,EMP12738,devika.bhargava75,Purch,ACCOUNT_STATUS_CHANGE,account_action,False,False,BIOMETRIC,192.168.1.68,True,False,VDR-12738,DEV-90702,UNKNOWN_SESSION,False,None,75.0,PB
IAM00009453,,EMP11665,oni.goda48,,AUTH_SUCCESS,sso,193.217.223.85,VDR-11665,DEV49335,SID241241,True,,191,remote,,EMP11665,oni.goda48,Unknown,LOGIN_SUCCESS,login_success,False,False,SSO,193.217.223.85,True,False,VDR-11665,DEV-49335,SID241241,True,,100.0,remote
IAM00019916,1787762165,EMP12975,warjas.barman48,Sales,SSO_SUCCESS,password,999.999.999.999,,DEV64598,SID288203,0,,90,UNKNOWN,2026-08-26 16:36:05,EMP12975,warjas.barman48,Sales,SSO_SUCCESS,other,False,False,PASSWORD,999.999.999.999,False,True,,DEV-64598,SID288203,False,,90.0,UNKNOWN
IAM00016950,08/08/2026 06:26,EMP11643,odika.varughese57,Human Resources,FAILED_LOGIN,MFA,UNKNOWN,VDR-11643,DEV47723,SID746308,False,expired password,5,Delhi,2026-08-08 06:26:00,EMP11643,odika.varughese57,Human Resources,FAILED_LOGIN,other,False,False,MFA,0.0.0.0,False,True,VDR-11643,DEV-47723,SID746308,False,expired password,5.0,Delhi
IAM00010389,2026-08-26 16:17:26,EMP11428,  vidhi.gulati52  ,,FAILED_LOGIN,SSO,10.174.219,LPT-11428,DEV75735,SID282978,N,invalid credentials,12,DL,2026-08-26 16:17:26,EMP11428,vidhi.gulati52,Unknown,FAILED_LOGIN,other,False,False,SSO,10.174.219,False,True,LPT-11428,DEV-75735,SID282978,False,invalid credentials,12.0,DL
IAM00002463,02/09/2026,EMP12224,qushi_shenoy44,,LOGON_SUCCESS,MFA,172.16.66.31,WS-12224,DEV32502,,False,,225,Punjab,2026-09-02 00:00:00,EMP12224,qushi_shenoy44,Unknown,LOGIN_SUCCESS,login_success,False,False,MFA,172.16.66.31,True,False,WS-12224,DEV-32502,UNKNOWN_SESSION,False,None,100.0,Punjab
IAM00016167,2026-08-06 06:34:44,emp_12220,  adweta.rastogi43  ,customer care,LOGON_SUCCESS,password,88.138.19.9,WS-12220,,SID533026,True,,235,remote,2026-08-06 06:34:44,EMP12220,adweta.rastogi43,Customer Care,LOGIN_SUCCESS,login_success,False,False,PASSWORD,88.138.19.9,True,False,WS-12220,,SID533026,True,,100.0,remote
IAM00007636,2026-08-07T15:50:06,EMP-12157,vansha.chadha57,marketing dept,MFA_FAILED,OTP,,VDR-12157,,,False,expired password,21,ind,2026-08-07 15:50:06,EMP12157,vansha.chadha57,Marketing,MFA_FAILED,mfa_failed,True,True,OTP,0.0.0.0,False,True,VDR-12157,,UNKNOWN_SESSION,False,expired password,21.0,ind
IAM00016194,2026-09-05 21:36:26,emp10538,indali.dora66,CS,Login Success,mfa,10.149.124,LPT-10538,,SID803169,False,,81,remote,2026-09-05 21:36:26,EMP10538,indali.dora66,Cs,LOGIN_SUCCESS,login_success,False,False,MFA,10.149.124,False,True,LPT-10538,,SID803169,False,None,81.0,remote
IAM00007391,28/08/2026,EMP11201,pooja.bava61,FINANCE,Login Success,PASSWORD,172.16.23.130,VDR-11201,DEV14105,SID833634,True,NA,26,remote,2026-08-28 00:00:00,EMP11201,pooja.bava61,Finance,LOGIN_SUCCESS,login_success,False,False,PASSWORD,172.16.23.130,True,False,VDR-11201,DEV-14105,SID833634,True,NA,26.0,remote
IAM00017078,28-Aug-2026 13:03:52,EMP10052,anirudh.ramanathan31,marketing dept,SSO_SUCCESS,Certificate,76.16.244.241,LPT_10052,DEV29313,SID436170,True,NA,53,UNKNOWN,2026-08-28 13:03:52,EMP10052,anirudh.ramanathan31,Marketing,SSO_SUCCESS,other,False,False,CERTIFICATE,76.16.244.241,True,False,LPT-10052,DEV-29313,SID436170,True,NA,53.0,UNKNOWN
IAM00016446,24/08/2026,EMP11719,JACK.SOLANKI21,sales team,Successful Login,SSO,98.162.108.63,WS-11719,DEV35660,SID955048,False,,83,Maharashtra,2026-08-24 00:00:00,EMP11719,jack.solanki21,Sales,SUCCESSFUL_LOGIN,other,False,False,SSO,98.162.108.63,True,False,WS-11719,DEV-35660,SID955048,False,,83.0,Maharashtra
IAM00019367,08-24-2026 05:20:27 PM,EMP-10289,jonathan.narayanan92,HR,Login Success,biometric,10.169.92,LPT-10289,,SID571248,True,,34,IN,2026-08-24 17:20:27,EMP10289,jonathan.narayanan92,Human Resources,LOGIN_SUCCESS,login_success,False,False,BIOMETRIC,10.169.92,False,True,LPT-10289,,SID571248,True,,34.0,IN
IAM00005849,1786757408,EMP10991,anthony.vora42,sales dept,LOGIN_SUCCESS,biometric,10.186.77,WS-10991,DEV26575,SID-584057,True,,72,India,2026-08-15 01:30:08,EMP10991,anthony.vora42,Sales,LOGIN_SUCCESS,login_success,False,False,BIOMETRIC,10.186.77,False,True,WS-10991,DEV-26575,SID-584057,True,,72.0,India
IAM00008704,04-Sep-2026 14:11:20,EMP11814,dipta.agate15,Procurement,invalid_credentials,SSO,33.218.117.228,WS-11814,DEV49258,,False,expired password,91,DL,2026-09-04 14:11:20,EMP11814,dipta.agate15,Procurement,LOGIN_FAILED,login_failed,True,False,SSO,33.218.117.228,True,False,WS-11814,DEV-49258,UNKNOWN_SESSION,False,expired password,91.0,DL
IAM00012111,2026-09-03T09:00:24,emp12982,EKAVIR.KARAN53,People Team,Login Success,biometric,172.16.231.219,VDR-12982,DEV29282,SID436377,False,,81,Delhi,2026-09-03 09:00:24,EMP12982,ekavir.karan53,People Team,LOGIN_SUCCESS,login_success,False,False,BIOMETRIC,172.16.231.219,True,False,VDR-12982,DEV-29282,SID436377,False,None,81.0,Delhi
IAM00009155,07/08/2026 20:13,EMP12828,SIDDHARTH.CHEEMA52,IT,success_login,biometric,10.132.10,WS-12828,DEV18242,SID704160,False,,78,,2026-08-07 20:13:00,EMP12828,siddharth.cheema52,Engineering,SUCCESS_LOGIN,other,False,False,BIOMETRIC,10.132.10,False,True,WS-12828,DEV-18242,SID704160,False,None,78.0,
IAM00008752,08-21-2026 11:23:56 AM,emp_12657,gagan.boase71,,AUTH_SUCCESS,SSO,10.233.47,lpt-12657,DEV98946,SID939984,True,NA,39/100,India,2026-08-21 11:23:56,EMP12657,gagan.boase71,Unknown,LOGIN_SUCCESS,login_success,False,False,SSO,10.233.47,False,True,LPT-12657,DEV-98946,SID939984,True,NA,39.0,India
IAM00012045,2026-08-27 02:55:17,EMP10047,neel.acharya69,sales team,Login Success,password,10.231.95,LPT-10047,DEV97062,SID264784,True,NA,2,India,2026-08-27 02:55:17,EMP10047,neel.acharya69,Sales,LOGIN_SUCCESS,login_success,False,False,PASSWORD,10.231.95,False,True,LPT-10047,DEV-97062,SID264784,True,NA,2.0,India
IAM00011747,2026-08-07T04:12:04,EMP 12075,balendra.sathe86,Procurement,MFA_FAILED,password,10.63.179,VDR-12075,DEV75234,,True,timeout,26,ind,2026-08-07 04:12:04,EMP12075,balendra.sathe86,Procurement,MFA_FAILED,mfa_failed,True,True,PASSWORD,10.63.179,False,True,VDR-12075,DEV-75234,UNKNOWN_SESSION,True,timeout,26.0,ind
IAM00003809,1785657367,EMP10152,finn.vig49,,SSO_SUCCESS,SSO,999.999.999.999,VDR-10152,DEV97562,SID477680,True,NA,medium,,2026-08-02 07:56:07,EMP10152,finn.vig49,Unknown,SSO_SUCCESS,other,False,False,SSO,999.999.999.999,False,True,VDR-10152,DEV-97562,SID477680,True,NA,50.0,
IAM00016400,2026/08/08,EMP10928,baljiwan.das61,,SSO_SUCCESS,biometric,144.22.12.252,WS-10928,DEV98712,SID189607,False,,-5,India,2026-08-08 00:00:00,EMP10928,baljiwan.das61,Unknown,SSO_SUCCESS,other,False,False,BIOMETRIC,144.22.12.252,True,False,WS-10928,DEV-98712,SID189607,False,,0.0,India
IAM00013323,1786355432,EMP10052,,Mktg,Login Success,OTP,10.195.111,LPT-10052,NA,SID546046,True,,90,DL,2026-08-10 09:50:32,EMP10052,,Marketing,LOGIN_SUCCESS,login_success,False,False,OTP,10.195.111,False,True,LPT-10052,,SID546046,True,,90.0,DL
IAM00006468,05/08/2026 07:18,EMP10407,abha.agrawal9,Human Resources,invalid_credentials,biometric,10.64.42.0,ws-10407,,SID188840,False,NA,,Delhi,2026-08-05 07:18:00,EMP10407,abha.agrawal9,Human Resources,LOGIN_FAILED,login_failed,True,False,BIOMETRIC,10.64.42.0,True,False,WS-10407,,SID188840,False,NA,0.0,Delhi
IAM00000865,2026-08-04T17:32:40,EMP11583,hemang.bansal35,,invalid_credentials,PASSWORD,10.5.193,VDR-11583,DEV84136,,True,expired password,Low,Punjab,2026-08-04 17:32:40,EMP11583,hemang.bansal35,Unknown,LOGIN_FAILED,login_failed,True,False,PASSWORD,10.5.193,False,True,VDR-11583,DEV-84136,UNKNOWN_SESSION,True,expired password,25.0,Punjab
IAM00001453,2026-08-05T12:51:17,EMP10909,yahvi.gokhale89,Call Center,SSO_SUCCESS,certificate,10.52.249.0,,DEV16608,SID738232,True,NA,52,UNKNOWN,2026-08-05 12:51:17,EMP10909,yahvi.gokhale89,Call Center,SSO_SUCCESS,other,False,False,CERTIFICATE,10.52.249.0,True,False,,DEV-16608,SID738232,True,NA,52.0,UNKNOWN
IAM00019433,,EMP10005,,Customer Support,LOGON_SUCCESS,certificate,137.21.166.48,vdr-10005,DEV91070,SID710294,no,,74/100,Delhi,,EMP10005,,Support,LOGIN_SUCCESS,login_success,False,False,CERTIFICATE,137.21.166.48,True,False,VDR-10005,DEV-91070,SID710294,False,,74.0,Delhi
IAM00003807,01-Sep-2026 05:18:13,emp_11578,henry.sami6,,Successful Login,certificate,,vdr-11578,DEV71148,SID993178,True,NA,86,UNKNOWN,2026-09-01 05:18:13,EMP11578,henry.sami6,Unknown,SUCCESSFUL_LOGIN,other,False,False,CERTIFICATE,0.0.0.0,False,True,VDR-11578,DEV-71148,SID993178,True,NA,86.0,UNKNOWN
IAM00003514,2026-09-05 00:09:04,EMP11763,rachita.baria48,CS,success_login,PASSWORD,10.248.107,LPT-11763,DEV96017,,yes,,163,remote,2026-09-05 00:09:04,EMP11763,rachita.baria48,Cs,SUCCESS_LOGIN,other,False,False,PASSWORD,10.248.107,False,True,LPT-11763,DEV-96017,UNKNOWN_SESSION,True,,100.0,remote
IAM00018916,05/09/2026,EMP11086,chaman.krish7,marketing dept,Login Success,biometric,,LPT-11086.corp.local,DEV85649,SID636703,1,NA,78,Delhi,2026-09-05 00:00:00,EMP11086,chaman.krish7,Marketing,LOGIN_SUCCESS,login_success,False,False,BIOMETRIC,0.0.0.0,False,True,LPT-11086,DEV-85649,SID636703,True,NA,78.0,Delhi
IAM00001390,2026-08-06 10:06:29,EMP12802,fariq.sanghvi8,sales team,LOGIN_FAILED,OTP,UNKNOWN,WS-12802,DEV44556,,no,invalid credentials,60,DL,2026-08-06 10:06:29,EMP12802,fariq.sanghvi8,Sales,LOGIN_FAILED,login_failed,True,False,OTP,0.0.0.0,False,True,WS-12802,DEV-44556,UNKNOWN_SESSION,False,invalid credentials,60.0,DL
IAM00010222,2026-08-02T12:49:55,EMP12418,,Brand Team,failed logon,password,172.16.200.193,WS-12418,DEV59411,,False,NA,Low,IN,2026-08-02 12:49:55,EMP12418,,Brand Team,FAILED_LOGON,other,False,False,PASSWORD,172.16.200.193,True,False,WS-12418,DEV-59411,UNKNOWN_SESSION,False,NA,25.0,IN
IAM00012434,06-Sep-2026 11:44:11,EMP12092,vedant.muni67,Human Resource,Login Success,certificate,172.16.151.185,ws-12092,DEV33086,SID463545,True,,55,,2026-09-06 11:44:11,EMP12092,vedant.muni67,Human Resources,LOGIN_SUCCESS,login_success,False,False,CERTIFICATE,172.16.151.185,True,False,WS-12092,DEV-33086,SID463545,True,None,55.0,
IAM00012856,2026-09-07T10:42:37,12143,ubika.ranganathan44,,LOGIN_SUCCESS,OTP,10.247.84,lpt-12143,DEV56605,SID579845,True,,-8,India,2026-09-07 10:42:37,EMP12143,ubika.ranganathan44,Unknown,LOGIN_SUCCESS,login_success,False,False,OTP,10.247.84,False,True,LPT-12143,DEV-56605,SID579845,True,None,0.0,India
IAM00006528,2026/08/09,12603,gautam.dass68,Accounts,LOGON_FAILURE,password,10.69.210.,LPT-12603,DEV97646,,True,,82,India,2026-08-09 00:00:00,EMP12603,gautam.dass68,Finance,LOGIN_FAILED,login_failed,True,False,PASSWORD,10.69.210.,False,True,LPT-12603,DEV-97646,UNKNOWN_SESSION,True,,82.0,India
IAM00000045,,EMP10411,shivani.pillay89,LEGAL,Successful Login,Certificate,117.40.211.180,,DEV41139,SID540376,Y,,24,Maharashtra,,EMP10411,shivani.pillay89,Legal,SUCCESSFUL_LOGIN,other,False,False,CERTIFICATE,117.40.211.180,True,False,,DEV-41139,SID540376,True,,24.0,Maharashtra
IAM00014053,2026-08-09 07:30:57,EMP11456,dev.kata13,legal,AUTH_FAILED,PASSWORD,172.16.94.246.0,WS-11456,DEV26874,,False,invalid credentials,High,PB,2026-08-09 07:30:57,EMP11456,dev.kata13,Legal,LOGIN_FAILED,login_failed,True,False,PASSWORD,172.16.94.246.0,False,True,WS-11456,DEV-26874,UNKNOWN_SESSION,False,invalid credentials,75.0,PB
IAM00013745,20/08/2026 08:08,EMP11797,  chatura.rajagopalan46  ,Compliance,success_login,Certificate,10.154.167,VDR-11797,DEV48099,SID963798,1,,53,India,2026-08-20 08:08:00,EMP11797,chatura.rajagopalan46,Compliance,SUCCESS_LOGIN,other,False,False,CERTIFICATE,10.154.167,False,True,VDR-11797,DEV-48099,SID963798,True,None,53.0,India
IAM00010357,2026-08-19T04:44:53,EMP10516,  wakeeta.rattan45  ,R&D,Successful Login,Certificate,172.16.42.21.0,LPT-10516,DEV75776,SID945019,True,NA,95,,2026-08-19 04:44:53,EMP10516,wakeeta.rattan45,R&D,SUCCESSFUL_LOGIN,other,False,False,CERTIFICATE,172.16.42.21.0,False,True,LPT-10516,DEV-75776,SID945019,True,NA,95.0,Unknown
IAM00002809,08-26-2026 09:46:37 AM,EMP-10072,bhavika.wagle62,Innovation,DEVICE_REGISTERED,mfa,172.16.63.2,VDR_10072,DEV87656,,no,NA,70,India,2026-08-26 09:46:37,EMP10072,bhavika.wagle62,Innovation,DEVICE_REGISTERED,other,False,False,MFA,172.16.63.2,True,False,VDR-10072,DEV-87656,UNKNOWN_SESSION,False,NA,70.0,India
IAM00017827,08-10-2026 10:45:09 AM,emp12567,,information tech,LOGIN_FAILED,mfa,10-171.53,VDR-12567,DEV78025,,False,invalid credentials,27,,2026-10-08 10:45:09,EMP12567,,Engineering,LOGIN_FAILED,login_failed,True,False,MFA,10.171.53,False,True,VDR-12567,DEV-78025,UNKNOWN_SESSION,False,invalid credentials,27.0,Unknown
